op,algo,N,block,msg_size,round,us_per_op
verify,ecdsa-p384,30,1000,16384,0,612.612
verify,ecdsa-p384,30,1000,16384,1,606.591
verify,ecdsa-p384,30,1000,16384,2,626.257
verify,ecdsa-p384,30,1000,16384,3,649.226
verify,ecdsa-p384,30,1000,16384,4,800.371
verify,ecdsa-p384,30,1000,16384,5,719.07
verify,ecdsa-p384,30,1000,16384,6,786.819
verify,ecdsa-p384,30,1000,16384,7,710.967
verify,ecdsa-p384,30,1000,16384,8,680.08
verify,ecdsa-p384,30,1000,16384,9,760.137
verify,ecdsa-p384,30,1000,16384,10,690.534
verify,ecdsa-p384,30,1000,16384,11,824.201
verify,ecdsa-p384,30,1000,16384,12,798.655
verify,ecdsa-p384,30,1000,16384,13,760.191
verify,ecdsa-p384,30,1000,16384,14,772.612
verify,ecdsa-p384,30,1000,16384,15,738.072
verify,ecdsa-p384,30,1000,16384,16,755.071
verify,ecdsa-p384,30,1000,16384,17,797.084
verify,ecdsa-p384,30,1000,16384,18,782.277
verify,ecdsa-p384,30,1000,16384,19,757.534
verify,ecdsa-p384,30,1000,16384,20,786.445
verify,ecdsa-p384,30,1000,16384,21,754.482
verify,ecdsa-p384,30,1000,16384,22,884.298
verify,ecdsa-p384,30,1000,16384,23,741.997
verify,ecdsa-p384,30,1000,16384,24,703.845
verify,ecdsa-p384,30,1000,16384,25,829.026
verify,ecdsa-p384,30,1000,16384,26,721.912
verify,ecdsa-p384,30,1000,16384,27,709.646
verify,ecdsa-p384,30,1000,16384,28,702.487
verify,ecdsa-p384,30,1000,16384,29,691.216
# summary,mean,738.457,median,748.239,sd,65.3211,ci95_lo,715.082,ci95_hi,761.832
