op,algo,N,block,msg_size,round,us_per_op
sign,mldsa-44,30,1000,1024,0,252.837
sign,mldsa-44,30,1000,1024,1,255.537
sign,mldsa-44,30,1000,1024,2,258.485
sign,mldsa-44,30,1000,1024,3,259.737
sign,mldsa-44,30,1000,1024,4,262.972
sign,mldsa-44,30,1000,1024,5,263.646
sign,mldsa-44,30,1000,1024,6,265.26
sign,mldsa-44,30,1000,1024,7,279.786
sign,mldsa-44,30,1000,1024,8,284.105
sign,mldsa-44,30,1000,1024,9,298.935
sign,mldsa-44,30,1000,1024,10,301.732
sign,mldsa-44,30,1000,1024,11,303.344
sign,mldsa-44,30,1000,1024,12,317.13
sign,mldsa-44,30,1000,1024,13,329.196
sign,mldsa-44,30,1000,1024,14,331.204
sign,mldsa-44,30,1000,1024,15,331.292
sign,mldsa-44,30,1000,1024,16,334.534
sign,mldsa-44,30,1000,1024,17,342.406
sign,mldsa-44,30,1000,1024,18,342.935
sign,mldsa-44,30,1000,1024,19,344.369
sign,mldsa-44,30,1000,1024,20,345.464
sign,mldsa-44,30,1000,1024,21,346.945
sign,mldsa-44,30,1000,1024,22,347.699
sign,mldsa-44,30,1000,1024,23,352.429
sign,mldsa-44,30,1000,1024,24,352.846
sign,mldsa-44,30,1000,1024,25,375.916
sign,mldsa-44,30,1000,1024,26,402.055
sign,mldsa-44,30,1000,1024,27,417.244
sign,mldsa-44,30,1000,1024,28,435.197
sign,mldsa-44,30,1000,1024,29,487.466
# summary,mean,327.423,median,331.292,sd,57.2038,ci95_lo,306.953,ci95_hi,347.894
