op,algo,N,block,msg_size,round,us_per_op
sign,ecdsa-p384,30,1000,16384,0,890.236
sign,ecdsa-p384,30,1000,16384,1,887.101
sign,ecdsa-p384,30,1000,16384,2,886.3
sign,ecdsa-p384,30,1000,16384,3,888.865
sign,ecdsa-p384,30,1000,16384,4,891.13
sign,ecdsa-p384,30,1000,16384,5,891.621
sign,ecdsa-p384,30,1000,16384,6,890.565
sign,ecdsa-p384,30,1000,16384,7,888.697
sign,ecdsa-p384,30,1000,16384,8,891.241
sign,ecdsa-p384,30,1000,16384,9,900.171
sign,ecdsa-p384,30,1000,16384,10,891.472
sign,ecdsa-p384,30,1000,16384,11,891.267
sign,ecdsa-p384,30,1000,16384,12,891.551
sign,ecdsa-p384,30,1000,16384,13,892.233
sign,ecdsa-p384,30,1000,16384,14,964.214
sign,ecdsa-p384,30,1000,16384,15,971.026
sign,ecdsa-p384,30,1000,16384,16,970.472
sign,ecdsa-p384,30,1000,16384,17,973.913
sign,ecdsa-p384,30,1000,16384,18,968.588
sign,ecdsa-p384,30,1000,16384,19,966.99
sign,ecdsa-p384,30,1000,16384,20,975.796
sign,ecdsa-p384,30,1000,16384,21,967.881
sign,ecdsa-p384,30,1000,16384,22,969.411
sign,ecdsa-p384,30,1000,16384,23,968.243
sign,ecdsa-p384,30,1000,16384,24,1039.7
sign,ecdsa-p384,30,1000,16384,25,1018.45
sign,ecdsa-p384,30,1000,16384,26,1013.2
sign,ecdsa-p384,30,1000,16384,27,1013.54
sign,ecdsa-p384,30,1000,16384,28,1006.57
sign,ecdsa-p384,30,1000,16384,29,1006.99
# summary,mean,942.248,median,965.602,sd,52.0028,ci95_lo,923.639,ci95_hi,960.857
