op,algo,N,block,msg_size,round,us_per_op
verify,mldsa-44,30,1000,1048576,0,2165.98
verify,mldsa-44,30,1000,1048576,1,2167.8
verify,mldsa-44,30,1000,1048576,2,2168.44
verify,mldsa-44,30,1000,1048576,3,2169.34
verify,mldsa-44,30,1000,1048576,4,2170.21
verify,mldsa-44,30,1000,1048576,5,2170.9
verify,mldsa-44,30,1000,1048576,6,2172.03
verify,mldsa-44,30,1000,1048576,7,2172.87
verify,mldsa-44,30,1000,1048576,8,2173.09
verify,mldsa-44,30,1000,1048576,9,2173.1
verify,mldsa-44,30,1000,1048576,10,2173.68
verify,mldsa-44,30,1000,1048576,11,2174.36
verify,mldsa-44,30,1000,1048576,12,2174.57
verify,mldsa-44,30,1000,1048576,13,2174.6
verify,mldsa-44,30,1000,1048576,14,2175.97
verify,mldsa-44,30,1000,1048576,15,2176.53
verify,mldsa-44,30,1000,1048576,16,2177.56
verify,mldsa-44,30,1000,1048576,17,2177.57
verify,mldsa-44,30,1000,1048576,18,2177.6
verify,mldsa-44,30,1000,1048576,19,2177.93
verify,mldsa-44,30,1000,1048576,20,2178.45
verify,mldsa-44,30,1000,1048576,21,2178.69
verify,mldsa-44,30,1000,1048576,22,2179.18
verify,mldsa-44,30,1000,1048576,23,2180.27
verify,mldsa-44,30,1000,1048576,24,2180.5
verify,mldsa-44,30,1000,1048576,25,2181.95
verify,mldsa-44,30,1000,1048576,26,2185.56
verify,mldsa-44,30,1000,1048576,27,2186.68
verify,mldsa-44,30,1000,1048576,28,2231.53
verify,mldsa-44,30,1000,1048576,29,2295.23
# summary,mean,2181.41,median,2176.53,sd,24.2971,ci95_lo,2172.71,ci95_hi,2190.1
