op,algo,N,block,msg_size,round,us_per_op
sign,mldsa-44,30,1000,1024,0,65.3427
sign,mldsa-44,30,1000,1024,1,66.6948
sign,mldsa-44,30,1000,1024,2,66.7568
sign,mldsa-44,30,1000,1024,3,66.8966
sign,mldsa-44,30,1000,1024,4,67.0676
sign,mldsa-44,30,1000,1024,5,67.2838
sign,mldsa-44,30,1000,1024,6,67.3682
sign,mldsa-44,30,1000,1024,7,67.5605
sign,mldsa-44,30,1000,1024,8,67.6014
sign,mldsa-44,30,1000,1024,9,67.8821
sign,mldsa-44,30,1000,1024,10,67.9397
sign,mldsa-44,30,1000,1024,11,67.969
sign,mldsa-44,30,1000,1024,12,68.0125
sign,mldsa-44,30,1000,1024,13,68.0479
sign,mldsa-44,30,1000,1024,14,68.1621
sign,mldsa-44,30,1000,1024,15,68.2719
sign,mldsa-44,30,1000,1024,16,68.3233
sign,mldsa-44,30,1000,1024,17,68.4249
sign,mldsa-44,30,1000,1024,18,68.5378
sign,mldsa-44,30,1000,1024,19,68.5497
sign,mldsa-44,30,1000,1024,20,68.7836
sign,mldsa-44,30,1000,1024,21,68.8159
sign,mldsa-44,30,1000,1024,22,68.8635
sign,mldsa-44,30,1000,1024,23,69.018
sign,mldsa-44,30,1000,1024,24,69.1243
sign,mldsa-44,30,1000,1024,25,69.8776
sign,mldsa-44,30,1000,1024,26,69.9989
sign,mldsa-44,30,1000,1024,27,70.2543
sign,mldsa-44,30,1000,1024,28,71.2223
sign,mldsa-44,30,1000,1024,29,74.0203
# summary,mean,68.4224,median,68.2719,sd,1.58509,ci95_lo,67.8552,ci95_hi,68.9896
